DATAFLOW,FREQ,INDICATOR,REF_AREA,UNIT,TIME_PERIOD,OBS_VALUE
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Lithuania,Gigagrams (Gg) CO2 equivalent,2000,3842.69428140763
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Lithuania,Gigagrams (Gg) CO2 equivalent,2001,3759.56453092008
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Lithuania,Gigagrams (Gg) CO2 equivalent,2002,3820.70419232777
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Lithuania,Gigagrams (Gg) CO2 equivalent,2003,3878.85919452942
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Lithuania,Gigagrams (Gg) CO2 equivalent,2004,3892.756377884
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Lithuania,Gigagrams (Gg) CO2 equivalent,2005,3885.79521313489
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Lithuania,Gigagrams (Gg) CO2 equivalent,2006,3884.32789216651
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Lithuania,Gigagrams (Gg) CO2 equivalent,2007,3846.40789613615
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Lithuania,Gigagrams (Gg) CO2 equivalent,2008,3714.38149547206
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Lithuania,Gigagrams (Gg) CO2 equivalent,2009,3630.17265846494
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Lithuania,Gigagrams (Gg) CO2 equivalent,2010,3605.06137819556
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Lithuania,Gigagrams (Gg) CO2 equivalent,2011,3451.09660155679
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Lithuania,Gigagrams (Gg) CO2 equivalent,2012,3460.28060744719
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Lithuania,Gigagrams (Gg) CO2 equivalent,2013,3393.41503005009
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Lithuania,Gigagrams (Gg) CO2 equivalent,2014,3401.68688330031
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Lithuania,Gigagrams (Gg) CO2 equivalent,2015,3357.6534608766
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Lithuania,Gigagrams (Gg) CO2 equivalent,2016,3267.5589025516
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Lithuania,Gigagrams (Gg) CO2 equivalent,2017,3206.36052985222
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Lithuania,Gigagrams (Gg) CO2 equivalent,2018,3007.96834022451
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Lithuania,Gigagrams (Gg) CO2 equivalent,2019,2951.93686219014
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,1990,584.290003966436
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,1991,597.157123643198
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,1992,581.581408377726
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,1993,586.43753116127
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,1994,574.07738280014
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,1995,589.228306173132
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,1996,598.550340450219
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,1997,593.617157459876
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,1998,591.420848137172
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,1999,596.69167922926
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,2000,588.18688471399
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,2001,593.858007725639
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,2002,594.149147005819
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,2003,583.563782180655
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,2004,579.290068707897
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,2005,577.941936034118
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,2006,574.167197843405
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,2007,583.346785440606
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,2008,593.500067956067
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,2009,594.629193015497
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,2010,594.277901932633
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,2011,569.589777164638
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,2012,561.696080502689
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,2013,566.085879741348
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,2014,579.207752625791
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,2015,585.262286295275
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,2016,589.457637072675
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,2017,596.927151768219
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,2018,590.944497662482
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Luxembourg,Gigagrams (Gg) CO2 equivalent,2019,582.254204720801
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,1990,3624.00553280008
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,1991,3576.48392839324
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,1992,3084.20812959096
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,1993,2362.75397771777
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,1994,2190.93899328377
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,1995,2179.85756617997
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,1996,2142.99837719809
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,1997,2108.30507189
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,1998,2021.39332374952
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,1999,1887.30501784586
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,2000,1885.39345651241
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,2001,1970.88389528579
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,2002,1944.34931568937
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,2003,1858.56197885339
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,2004,1827.72784427941
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,2005,1875.52644943253
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,2006,1827.58744444222
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,2007,1876.02928261992
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,2008,1867.14199187456
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,2009,1886.60772461743
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,2010,1822.36933971105
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,2011,1773.70494967611
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,2012,1819.57559817457
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,2013,1843.04508179956
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,2014,1891.29614329155
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,2015,1794.04352831242
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,2016,1818.83259922464
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,2017,1850.27673616315
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,2018,1767.67645361291
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Latvia,Gigagrams (Gg) CO2 equivalent,2019,1771.24071225074
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,1990,2.19907070912725
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,1991,2.03969285814175
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,1992,1.886635389816
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,1993,1.5834831158925
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,1994,1.33382398474925
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,1995,1.21073818932825
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,1996,1.21715426850325
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,1997,1.08759046503
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,1998,1.13593344368325
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,1999,1.37338182828875
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,2000,1.4296358527835
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,2001,1.276165213321
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,2002,1.30369937206275
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,2003,1.26755434180325
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,2004,1.5926440779115
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,2005,1.74046272686125
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,2006,1.95361881247075
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,2007,1.85420708698375
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,2008,1.89546984740075
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,2009,1.01773103841625
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,2010,1.254586992043
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,2011,1.157976993563
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,2012,1.300595963564
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,2013,1.26952800614625
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,2014,1.3088174867895
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,2015,1.3554294117945
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,2016,1.3332087894275
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,2017,1.35589909475625
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,2018,1.33462368606275
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Monaco,Gigagrams (Gg) CO2 equivalent,2019,1.077120861427
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Malta,Gigagrams (Gg) CO2 equivalent,1990,125.644095069283
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Malta,Gigagrams (Gg) CO2 equivalent,1991,132.923192907332
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Malta,Gigagrams (Gg) CO2 equivalent,1992,140.461982525223
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Malta,Gigagrams (Gg) CO2 equivalent,1993,147.723603063618
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Malta,Gigagrams (Gg) CO2 equivalent,1994,153.342384476444
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Malta,Gigagrams (Gg) CO2 equivalent,1995,158.05784469722
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Malta,Gigagrams (Gg) CO2 equivalent,1996,166.075928919001
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Malta,Gigagrams (Gg) CO2 equivalent,1997,172.780519765346
